1.0411	1.0437	2.0848
1.0357	0.0000	1.0357
1.0657	0.0000	1.0657
0.8964	0.0000	0.8964
0.7514	0.0000	0.7514
0.7418	0.0000	0.7418
0.7422	0.0000	0.7422
0.7049	0.0000	0.7049
0.6954	0.0000	0.6954
0.7056	0.0000	0.7056
0.7215	0.0000	0.7215
0.7187	0.0000	0.7187
0.7006	0.0000	0.7006
0.7313	0.0030	0.7343
0.7286	0.0000	0.7286
0.7066	0.0000	0.7066
0.7111	0.0000	0.7111
0.6952	0.0000	0.6952
0.6943	0.0000	0.6943
0.6963	0.0000	0.6963
0.7013	0.0000	0.7013
0.7197	0.0000	0.7197
0.7069	0.0000	0.7069
0.6983	0.0000	0.6983
0.7114	0.0000	0.7114
0.7145	0.0000	0.7145
0.7213	0.0000	0.7213
0.6954	0.0000	0.6954
0.7328	0.0000	0.7328
0.7154	0.0000	0.7154
0.6942	0.0000	0.6942
0.6961	0.0000	0.6961
0.6916	0.0000	0.6916
0.6979	0.0000	0.6979
0.6988	0.0000	0.6988
0.7018	0.0000	0.7018
0.7010	0.0000	0.7010
0.6949	0.0000	0.6949
0.7052	0.0000	0.7052
0.7194	0.0000	0.7194
0.7173	0.0000	0.7173
0.7165	0.0000	0.7165
0.7097	0.0000	0.7097
0.7310	0.0000	0.7310
0.7123	0.0000	0.7123
0.7032	0.0000	0.7032
0.7014	0.0000	0.7014
0.6904	0.0000	0.6904
0.6961	0.0000	0.6961
0.6929	0.0000	0.6929
0.6995	0.0000	0.6995
0.6933	0.0000	0.6933
0.7151	0.0000	0.7151
0.7142	0.0000	0.7142
0.7115	0.0000	0.7115
0.7190	0.0000	0.7190
0.7163	0.0000	0.7163
0.7066	0.0000	0.7066
0.7278	0.0000	0.7278
0.7117	0.0000	0.7117
0.6998	0.0000	0.6998
0.7067	0.0000	0.7067
0.7169	0.0000	0.7169
0.6936	0.0000	0.6936
0.6957	0.0000	0.6957
0.6943	0.0000	0.6943
0.6938	0.0000	0.6938
0.6981	0.0000	0.6981
0.7043	0.0000	0.7043
0.7018	0.0000	0.7018
0.7084	0.0000	0.7084
0.7112	0.0000	0.7112
0.7088	0.0000	0.7088
0.7437	0.0000	0.7437
0.7145	0.0000	0.7145
0.6987	0.0000	0.6987
0.7120	0.0000	0.7120
0.6984	0.0000	0.6984
0.7051	0.0000	0.7051
0.7098	0.0000	0.7098
0.6946	0.0000	0.6946
0.6941	0.0000	0.6941
0.6957	0.0000	0.6957
0.6952	0.0000	0.6952
0.7051	0.0000	0.7051
0.7068	0.0000	0.7068
0.7034	0.0000	0.7034
0.6955	0.0000	0.6955
0.7293	0.0000	0.7293
0.6999	0.0000	0.6999
0.6898	0.0000	0.6898
0.6917	0.0000	0.6917
0.6993	0.0000	0.6993
0.6945	0.0000	0.6945
0.6915	0.0000	0.6915
0.6944	0.0000	0.6944
0.6932	0.0000	0.6932
0.6907	0.0000	0.6907
0.6928	0.0000	0.6928
0.7040	0.0000	0.7040
0.6972	0.0000	0.6972
0.7012	0.0000	0.7012
0.6955	0.0000	0.6955
0.7225	0.0000	0.7225
0.7055	0.0000	0.7055
0.6921	0.0000	0.6921
0.6902	0.0000	0.6902
0.6927	0.0000	0.6927
0.6922	0.0000	0.6922
0.6901	0.0000	0.6901
0.6894	0.0000	0.6894
0.6962	0.0000	0.6962
0.6994	0.0000	0.6994
0.6867	0.0000	0.6867
0.6982	0.0000	0.6982
0.6988	0.0000	0.6988
0.6994	0.0000	0.6994
0.6958	0.0000	0.6958
0.7259	0.0000	0.7259
0.7112	0.0000	0.7112
0.6899	0.0000	0.6899
0.6940	0.0000	0.6940
0.6900	0.0000	0.6900
0.6908	0.0000	0.6908
0.6923	0.0000	0.6923
0.6917	0.0000	0.6917
0.6917	0.0000	0.6917
0.6915	0.0000	0.6915
0.6920	0.0000	0.6920
0.6961	0.0000	0.6961
0.7134	0.0000	0.7134
0.6963	0.0000	0.6963
0.6993	0.0000	0.6993
0.7261	0.0000	0.7261
0.7153	0.0000	0.7153
0.6908	0.0000	0.6908
0.7014	0.0000	0.7014
0.6908	0.0000	0.6908
0.6930	0.0000	0.6930
0.6914	0.0000	0.6914
0.6902	0.0000	0.6902
0.6969	0.0000	0.6969
0.6938	0.0000	0.6938
0.6867	0.0000	0.6867
0.6927	0.0000	0.6927
0.6980	0.0000	0.6980
0.6928	0.0000	0.6928
0.7017	0.0000	0.7017
0.7217	0.0000	0.7217
0.7092	0.0000	0.7092
0.6879	0.0000	0.6879
0.6986	0.0000	0.6986
0.6934	0.0000	0.6934
0.6999	0.0000	0.6999
0.6940	0.0000	0.6940
0.6930	0.0000	0.6930
0.6938	0.0000	0.6938
0.6955	0.0000	0.6955
0.6910	0.0000	0.6910
0.6961	0.0000	0.6961
0.7010	0.0000	0.7010
0.6965	0.0000	0.6965
0.7014	0.0000	0.7014
0.7216	0.0000	0.7216
0.7230	0.0000	0.7230
0.6921	0.0000	0.6921
0.6934	0.0000	0.6934
0.6903	0.0000	0.6903
0.6914	0.0000	0.6914
0.6940	0.0000	0.6940
0.6910	0.0000	0.6910
0.7002	0.0000	0.7002
0.6946	0.0000	0.6946
0.6883	0.0000	0.6883
0.6946	0.0000	0.6946
0.7016	0.0000	0.7016
0.6961	0.0000	0.6961
0.7004	0.0000	0.7004
0.7181	0.0000	0.7181
0.7137	0.0000	0.7137
0.6972	0.0000	0.6972
0.6870	0.0000	0.6870
0.6965	0.0000	0.6965
0.6947	0.0000	0.6947
0.7030	0.0000	0.7030
0.6965	0.0000	0.6965
0.6901	0.0000	0.6901
0.6868	0.0000	0.6868
0.6913	0.0000	0.6913
0.6883	0.0000	0.6883
0.7030	0.0000	0.7030
0.6964	0.0000	0.6964
0.6937	0.0000	0.6937
0.7168	0.0000	0.7168
0.7141	0.0000	0.7141
0.6915	0.0000	0.6915
0.7035	0.0000	0.7035
0.6997	0.0000	0.6997
0.6922	0.0000	0.6922
0.6938	0.0000	0.6938
0.6929	0.0000	0.6929
0.6939	0.0000	0.6939
0.6897	0.0000	0.6897
0.6877	0.0000	0.6877
0.6896	0.0000	0.6896
0.7028	0.0000	0.7028
0.7179	0.0000	0.7179
0.6987	0.0000	0.6987
0.7119	0.0000	0.7119
0.7201	0.0000	0.7201
0.6922	0.0000	0.6922
0.6930	0.0000	0.6930
0.6981	0.0000	0.6981
0.6948	0.0000	0.6948
0.6973	0.0000	0.6973
0.6969	0.0000	0.6969
0.6911	0.0000	0.6911
0.6915	0.0000	0.6915
0.6890	0.0000	0.6890
0.6865	0.0000	0.6865
0.7062	0.0000	0.7062
0.6983	0.0000	0.6983
0.6983	0.0000	0.6983
0.7125	0.0000	0.7125
0.7199	0.0000	0.7199
0.6966	0.0000	0.6966
0.6921	0.0000	0.6921
0.6931	0.0000	0.6931
0.6898	0.0000	0.6898
0.6902	0.0000	0.6902
0.6986	0.0000	0.6986
0.6910	0.0000	0.6910
0.6945	0.0000	0.6945
0.6888	0.0000	0.6888
0.6890	0.0000	0.6890
0.7045	0.0000	0.7045
0.7023	0.0000	0.7023
0.7062	0.0000	0.7062
0.7076	0.0000	0.7076
0.7239	0.0000	0.7239
0.7022	0.0000	0.7022
0.7021	0.0000	0.7021
0.6979	0.0000	0.6979
0.6979	0.0000	0.6979
0.6946	0.0000	0.6946
0.7004	0.0000	0.7004
0.6883	0.0000	0.6883
0.6913	0.0000	0.6913
0.6874	0.0000	0.6874
0.6908	0.0000	0.6908
0.7080	0.0000	0.7080
0.7034	0.0000	0.7034
0.7009	0.0000	0.7009
0.6979	0.0000	0.6979
0.7285	0.0000	0.7285
0.6995	0.0000	0.6995
0.6934	0.0000	0.6934
0.6928	0.0000	0.6928
0.6903	0.0000	0.6903
0.6952	0.0000	0.6952
0.6921	0.0000	0.6921
0.6922	0.0000	0.6922
0.7049	0.0000	0.7049
0.6864	0.0000	0.6864
0.6850	0.0000	0.6850
0.7048	0.0000	0.7048
0.6993	0.0000	0.6993
0.7103	0.0000	0.7103
0.7032	0.0000	0.7032
0.7289	0.0000	0.7289
0.7082	0.0000	0.7082
0.7028	0.0000	0.7028
0.7111	0.0000	0.7111
0.7063	0.0000	0.7063
0.6968	0.0000	0.6968
0.7106	0.0000	0.7106
0.6908	0.0000	0.6908
0.6872	0.0000	0.6872
0.6899	0.0000	0.6899
0.6868	0.0000	0.6868
0.7006	0.0000	0.7006
0.7007	0.0000	0.7007
0.7071	0.0000	0.7071
0.6965	0.0000	0.6965
0.7270	0.0000	0.7270
0.7007	0.0000	0.7007
0.6952	0.0000	0.6952
0.6995	0.0000	0.6995
0.6928	0.0000	0.6928
0.6987	0.0000	0.6987
0.6894	0.0000	0.6894
0.6920	0.0000	0.6920
0.6933	0.0000	0.6933
0.6872	0.0000	0.6872
0.6882	0.0000	0.6882
0.7054	0.0000	0.7054
0.7021	0.0000	0.7021
0.6999	0.0000	0.6999
0.6937	0.0000	0.6937
0.7289	0.0000	0.7289
0.7144	0.0000	0.7144
0.6922	0.0000	0.6922
0.6896	0.0000	0.6896
0.6972	0.0000	0.6972
0.6936	0.0000	0.6936
0.6888	0.0000	0.6888
0.6859	0.0000	0.6859
0.6847	0.0000	0.6847
0.6916	0.0000	0.6916
0.6852	0.0000	0.6852
0.6961	0.0000	0.6961
0.7086	0.0000	0.7086
0.6996	0.0000	0.6996
0.6980	0.0000	0.6980
0.7228	0.0000	0.7228
0.7208	0.0000	0.7208
0.6928	0.0000	0.6928
0.7001	0.0000	0.7001
0.6989	0.0000	0.6989
0.6938	0.0000	0.6938
0.7009	0.0000	0.7009
0.6896	0.0000	0.6896
0.6872	0.0000	0.6872
0.6916	0.0000	0.6916
0.6966	0.0000	0.6966
0.6931	0.0000	0.6931
0.7011	0.0000	0.7011
0.7080	0.0000	0.7080
0.7080	0.0000	0.7080
0.7219	0.0000	0.7219
0.7158	0.0000	0.7158
0.6895	0.0000	0.6895
0.6975	0.0000	0.6975
0.6960	0.0000	0.6960
0.6887	0.0000	0.6887
0.6922	0.0000	0.6922
0.6889	0.0000	0.6889
0.6853	0.0000	0.6853
0.6888	0.0000	0.6888
0.6874	0.0000	0.6874
0.6897	0.0000	0.6897
0.7034	0.0000	0.7034
0.7008	0.0000	0.7008
0.7009	0.0000	0.7009
0.7164	0.0000	0.7164
0.7224	0.0000	0.7224
0.6942	0.0000	0.6942
0.7000	0.0000	0.7000
0.7001	0.0000	0.7001
0.6911	0.0000	0.6911
0.6896	0.0000	0.6896
0.6910	0.0000	0.6910
0.6948	0.0000	0.6948
0.6968	0.0000	0.6968
0.6912	0.0000	0.6912
0.6948	0.0000	0.6948
0.7039	0.0000	0.7039
0.7057	0.0000	0.7057
0.7012	0.0000	0.7012
0.7165	0.0000	0.7165
0.7210	0.0000	0.7210
0.6978	0.0000	0.6978
0.6991	0.0000	0.6991
0.6897	0.0000	0.6897
0.6891	0.0000	0.6891
0.6885	0.0000	0.6885
0.6933	0.0000	0.6933
0.6855	0.0000	0.6855
0.6925	0.0000	0.6925
0.6872	0.0000	0.6872
0.6979	0.0000	0.6979
0.7046	0.0000	0.7046
0.7097	0.0000	0.7097
0.7043	0.0000	0.7043
0.7084	0.0000	0.7084
0.7256	0.0000	0.7256
0.7096	0.0000	0.7096
0.6939	0.0000	0.6939
0.6886	0.0000	0.6886
0.6911	0.0000	0.6911
0.6862	0.0000	0.6862
0.6889	0.0000	0.6889
0.6935	0.0000	0.6935
0.6875	0.0000	0.6875
0.6903	0.0000	0.6903
0.6898	0.0000	0.6898
0.7023	0.0000	0.7023
0.7034	0.0000	0.7034
0.7093	0.0000	0.7093
0.7074	0.0000	0.7074
0.7242	0.0000	0.7242
0.7017	0.0000	0.7017
0.7013	0.0000	0.7013
0.6885	0.0000	0.6885
0.6907	0.0000	0.6907
0.6892	0.0000	0.6892
0.6901	0.0000	0.6901
0.6890	0.0000	0.6890
0.6904	0.0000	0.6904
0.6876	0.0000	0.6876
0.6910	0.0000	0.6910
0.7024	0.0000	0.7024
0.7110	0.0000	0.7110
0.7045	0.0000	0.7045
0.6987	0.0000	0.6987
0.7253	0.0000	0.7253
0.7062	0.0000	0.7062
0.6956	0.0000	0.6956
0.6937	0.0000	0.6937
0.7096	0.0000	0.7096
0.6990	0.0000	0.6990
0.7060	0.0000	0.7060
0.7022	0.0000	0.7022
0.7016	0.0000	0.7016
0.7011	0.0000	0.7011
0.6869	0.0000	0.6869
0.7103	0.0000	0.7103
0.6985	0.0000	0.6985
0.7069	0.0000	0.7069
0.6936	0.0000	0.6936
0.7288	0.0000	0.7288
0.6993	0.0000	0.6993
0.6916	0.0000	0.6916
0.6879	0.0000	0.6879
0.6857	0.0000	0.6857
0.6888	0.0000	0.6888
0.6892	0.0000	0.6892
0.6845	0.0000	0.6845
0.6913	0.0000	0.6913
0.6874	0.0000	0.6874
0.6902	0.0000	0.6902
0.7074	0.0000	0.7074
0.7024	0.0000	0.7024
0.7144	0.0000	0.7144
0.6917	0.0000	0.6917
0.7249	0.0000	0.7249
0.7087	0.0000	0.7087
0.6836	0.0000	0.6836
0.6956	0.0000	0.6956
0.6940	0.0000	0.6940
0.6958	0.0000	0.6958
0.6909	0.0000	0.6909
0.6875	0.0000	0.6875
0.6895	0.0000	0.6895
0.6894	0.0000	0.6894
0.6910	0.0000	0.6910
0.7040	0.0000	0.7040
0.7036	0.0000	0.7036
0.7020	0.0000	0.7020
0.6934	0.0000	0.6934
0.7368	0.0000	0.7368
0.7167	0.0000	0.7167
0.6959	0.0000	0.6959
0.6991	0.0000	0.6991
0.6873	0.0000	0.6873
0.6901	0.0000	0.6901
0.6917	0.0000	0.6917
0.6869	0.0000	0.6869
0.6865	0.0000	0.6865
0.6943	0.0000	0.6943
0.7053	0.0000	0.7053
0.7054	0.0000	0.7054
0.7197	0.0000	0.7197
0.7142	0.0000	0.7142
0.7092	0.0000	0.7092
0.7223	0.0000	0.7223
0.7252	0.0000	0.7252
0.6921	0.0000	0.6921
0.6873	0.0000	0.6873
0.6938	0.0000	0.6938
0.6941	0.0000	0.6941
0.6893	0.0000	0.6893
0.6980	0.0000	0.6980
0.7107	0.0000	0.7107
0.7056	0.0000	0.7056
0.7000	0.0000	0.7000
0.7132	0.0000	0.7132
0.7302	0.0000	0.7302
0.7172	0.0000	0.7172
0.7115	0.0000	0.7115
0.7543	0.0000	0.7543
0.7275	0.0000	0.7275
0.6919	0.0000	0.6919
0.6969	0.0000	0.6969
0.6944	0.0000	0.6944
0.6932	0.0000	0.6932
0.6927	0.0000	0.6927
0.7046	0.0000	0.7046
0.6941	0.0000	0.6941
0.6943	0.0000	0.6943
0.6946	0.0000	0.6946
0.6988	0.0000	0.6988
0.7039	0.0000	0.7039
0.6978	0.0000	0.6978
0.6969	0.0000	0.6969
0.7337	0.0000	0.7337
0.7139	0.0000	0.7139
0.6923	0.0000	0.6923
0.6940	0.0000	0.6940
0.6928	0.0000	0.6928
0.6961	0.0000	0.6961
0.6896	0.0000	0.6896
0.6942	0.0000	0.6942
0.6969	0.0000	0.6969
0.6893	0.0000	0.6893
0.6891	0.0000	0.6891
0.6940	0.0000	0.6940
0.7291	0.0000	0.7291
0.7189	0.0000	0.7189
0.7057	0.0000	0.7057
0.7298	0.0000	0.7298
0.7135	0.0000	0.7135
0.6887	0.0000	0.6887
0.6867	0.0000	0.6867
0.6917	0.0000	0.6917
0.6899	0.0000	0.6899
0.6842	0.0000	0.6842
0.6969	0.0000	0.6969
0.6885	0.0000	0.6885
0.6901	0.0000	0.6901
0.6904	0.0000	0.6904
0.6958	0.0000	0.6958
0.7046	0.0000	0.7046
0.7022	0.0000	0.7022
0.6992	0.0000	0.6992
0.7258	0.0000	0.7258
0.7207	0.0000	0.7207
0.7145	0.0000	0.7145
0.7120	0.0000	0.7120
0.6934	0.0000	0.6934
0.7013	0.0000	0.7013
0.7095	0.0000	0.7095
0.6872	0.0000	0.6872
0.6892	0.0000	0.6892
0.6933	0.0000	0.6933
0.6846	0.0000	0.6846
0.6879	0.0000	0.6879
0.7104	0.0000	0.7104
0.7032	0.0000	0.7032
0.6896	0.0000	0.6896
0.7181	0.0000	0.7181
0.7140	0.0000	0.7140
0.6855	0.0000	0.6855
0.6881	0.0000	0.6881
0.6896	0.0000	0.6896
0.6958	0.0000	0.6958
0.6894	0.0000	0.6894
0.6920	0.0000	0.6920
0.6871	0.0000	0.6871
0.6868	0.0000	0.6868
0.6899	0.0000	0.6899
0.6912	0.0000	0.6912
0.7089	0.0000	0.7089
0.7282	0.0000	0.7282
0.7132	0.0000	0.7132
0.7260	0.0000	0.7260
0.7246	0.0000	0.7246
0.6947	0.0000	0.6947
0.6928	0.0000	0.6928
0.6894	0.0000	0.6894
0.6931	0.0000	0.6931
0.6972	0.0000	0.6972
0.6890	0.0000	0.6890
0.6941	0.0000	0.6941
0.6928	0.0000	0.6928
0.6895	0.0000	0.6895
0.6901	0.0000	0.6901
0.7045	0.0000	0.7045
0.6984	0.0000	0.6984
0.7014	0.0000	0.7014
0.7058	0.0000	0.7058
0.7182	0.0000	0.7182
0.7103	0.0000	0.7103
0.6883	0.0000	0.6883
0.6900	0.0000	0.6900
0.6891	0.0000	0.6891
0.6888	0.0000	0.6888
0.7005	0.0000	0.7005
0.6921	0.0000	0.6921
0.6963	0.0000	0.6963
0.6968	0.0000	0.6968
0.6921	0.0000	0.6921
0.7096	0.0000	0.7096
0.6998	0.0000	0.6998
0.7107	0.0000	0.7107
0.7082	0.0000	0.7082
0.7255	0.0000	0.7255
0.6932	0.0000	0.6932
0.6959	0.0000	0.6959
0.6929	0.0000	0.6929
0.6887	0.0000	0.6887
0.6930	0.0000	0.6930
0.6927	0.0000	0.6927
0.6872	0.0000	0.6872
0.6918	0.0000	0.6918
0.6938	0.0000	0.6938
0.6850	0.0000	0.6850
0.7046	0.0000	0.7046
0.6997	0.0000	0.6997
0.7241	0.0000	0.7241
0.7089	0.0000	0.7089
0.7298	0.0000	0.7298
0.7005	0.0000	0.7005
0.6811	0.0000	0.6811
0.6965	0.0000	0.6965
0.6891	0.0000	0.6891
0.6902	0.0000	0.6902
0.6958	0.0000	0.6958
0.6863	0.0000	0.6863
0.6908	0.0000	0.6908
0.6927	0.0000	0.6927
0.6942	0.0000	0.6942
0.6994	0.0000	0.6994
0.7002	0.0000	0.7002
0.7079	0.0000	0.7079
0.7023	0.0000	0.7023
0.7264	0.0000	0.7264
0.6999	0.0000	0.6999
0.6926	0.0000	0.6926
0.6956	0.0000	0.6956
0.6854	0.0000	0.6854
0.6894	0.0000	0.6894
0.6969	0.0000	0.6969
0.6995	0.0000	0.6995
0.6816	0.0000	0.6816
0.6918	0.0000	0.6918
0.6812	0.0000	0.6812
0.7017	0.0000	0.7017
0.6989	0.0000	0.6989
0.6990	0.0000	0.6990
0.6952	0.0000	0.6952
0.7260	0.0000	0.7260
0.7190	0.0000	0.7190
0.6861	0.0000	0.6861
0.6915	0.0000	0.6915
0.6858	0.0000	0.6858
0.6886	0.0000	0.6886
0.6973	0.0000	0.6973
0.6925	0.0000	0.6925
0.6929	0.0000	0.6929
0.6920	0.0000	0.6920
0.6932	0.0000	0.6932
0.6999	0.0000	0.6999
0.7032	0.0000	0.7032
0.7007	0.0000	0.7007
0.7127	0.0000	0.7127
0.7306	0.0000	0.7306
0.7158	0.0000	0.7158
0.6956	0.0000	0.6956
0.6912	0.0000	0.6912
0.6885	0.0000	0.6885
0.6967	0.0000	0.6967
0.6935	0.0000	0.6935
0.6870	0.0000	0.6870
0.6895	0.0000	0.6895
0.6882	0.0000	0.6882
0.6839	0.0000	0.6839
0.6988	0.0000	0.6988
0.6983	0.0000	0.6983
0.6987	0.0000	0.6987
0.6872	0.0000	0.6872
0.7280	0.0000	0.7280
0.7159	0.0000	0.7159
0.6910	0.0000	0.6910
0.7015	0.0000	0.7015
0.6883	0.0000	0.6883
0.6992	0.0000	0.6992
0.6872	0.0000	0.6872
0.6894	0.0000	0.6894
0.6883	0.0000	0.6883
0.6985	0.0000	0.6985
0.6862	0.0000	0.6862
0.6943	0.0000	0.6943
0.7101	0.0000	0.7101
0.6933	0.0000	0.6933
0.6945	0.0000	0.6945
0.7205	0.0000	0.7205
0.7198	0.0000	0.7198
0.6888	0.0000	0.6888
0.6916	0.0000	0.6916
0.6904	0.0000	0.6904
0.6886	0.0000	0.6886
0.6984	0.0000	0.6984
0.6934	0.0000	0.6934
0.6974	0.0000	0.6974
0.6879	0.0000	0.6879
0.6830	0.0000	0.6830
0.6947	0.0000	0.6947
0.7121	0.0000	0.7121
0.6998	0.0000	0.6998
0.7048	0.0000	0.7048
0.7288	0.0000	0.7288
0.7196	0.0000	0.7196
0.6884	0.0000	0.6884
0.6930	0.0000	0.6930
0.6925	0.0000	0.6925
0.7074	0.0000	0.7074
0.6873	0.0000	0.6873
0.6871	0.0000	0.6871
0.6903	0.0000	0.6903
0.6914	0.0000	0.6914
0.6960	0.0000	0.6960
0.6925	0.0000	0.6925
0.7075	0.0000	0.7075
0.6965	0.0000	0.6965
0.6949	0.0000	0.6949
0.7198	0.0000	0.7198
0.7175	0.0000	0.7175
0.6944	0.0000	0.6944
0.6887	0.0000	0.6887
0.6952	0.0000	0.6952
0.6869	0.0000	0.6869
0.6906	0.0000	0.6906
0.6881	0.0000	0.6881
0.6876	0.0000	0.6876
0.6865	0.0000	0.6865
0.6944	0.0000	0.6944
0.6905	0.0000	0.6905
0.7029	0.0000	0.7029
0.7015	0.0000	0.7015
0.6953	0.0000	0.6953
0.7149	0.0000	0.7149
0.7192	0.0000	0.7192
0.6995	0.0000	0.6995
0.6947	0.0000	0.6947
0.6900	0.0000	0.6900
0.6954	0.0000	0.6954
0.6944	0.0000	0.6944
0.6919	0.0000	0.6919
0.6931	0.0000	0.6931
0.6922	0.0000	0.6922
0.6875	0.0000	0.6875
0.6927	0.0000	0.6927
0.7093	0.0000	0.7093
0.7015	0.0000	0.7015
0.6960	0.0000	0.6960
0.7193	0.0000	0.7193
0.7317	0.0000	0.7317
0.6892	0.0000	0.6892
0.6863	0.0000	0.6863
0.6862	0.0000	0.6862
0.6857	0.0000	0.6857
0.6852	0.0000	0.6852
0.6893	0.0000	0.6893
0.6939	0.0000	0.6939
0.6907	0.0000	0.6907
0.6941	0.0000	0.6941
0.6910	0.0000	0.6910
0.7082	0.0000	0.7082
0.7041	0.0000	0.7041
0.7047	0.0000	0.7047
0.7099	0.0000	0.7099
0.7299	0.0000	0.7299
0.6933	0.0000	0.6933
0.6868	0.0000	0.6868
0.6945	0.0000	0.6945
0.6934	0.0000	0.6934
0.6889	0.0000	0.6889
0.6952	0.0000	0.6952
0.6961	0.0000	0.6961
0.6970	0.0000	0.6970
0.6924	0.0000	0.6924
0.6960	0.0000	0.6960
0.7039	0.0000	0.7039
0.7050	0.0000	0.7050
0.7035	0.0000	0.7035
0.7080	0.0000	0.7080
0.7316	0.0000	0.7316
0.7027	0.0000	0.7027
0.7001	0.0000	0.7001
0.6929	0.0000	0.6929
0.6888	0.0000	0.6888
0.6834	0.0000	0.6834
0.6899	0.0000	0.6899
0.6853	0.0000	0.6853
0.6888	0.0000	0.6888
0.6935	0.0000	0.6935
0.6944	0.0000	0.6944
0.7012	0.0000	0.7012
0.6968	0.0000	0.6968
0.7021	0.0000	0.7021
0.7020	0.0000	0.7020
0.7205	0.0000	0.7205
0.7084	0.0000	0.7084
0.7206	0.0000	0.7206
0.6943	0.0000	0.6943
0.6907	0.0000	0.6907
0.7150	0.0000	0.7150
0.6918	0.0000	0.6918
0.6901	0.0000	0.6901
0.6923	0.0000	0.6923
0.6924	0.0000	0.6924
0.6972	0.0000	0.6972
0.7108	0.0000	0.7108
0.7064	0.0000	0.7064
0.7048	0.0000	0.7048
0.7019	0.0000	0.7019
0.7165	0.0000	0.7165
0.7006	0.0000	0.7006
0.6882	0.0000	0.6882
0.6874	0.0000	0.6874
0.6945	0.0000	0.6945
0.6903	0.0000	0.6903
0.6984	0.0000	0.6984
0.6915	0.0000	0.6915
0.6894	0.0000	0.6894
0.6870	0.0000	0.6870
0.6937	0.0000	0.6937
0.7060	0.0000	0.7060
0.7035	0.0000	0.7035
0.7015	0.0000	0.7015
0.7027	0.0000	0.7027
0.7255	0.0000	0.7255
0.7087	0.0000	0.7087
0.7021	0.0000	0.7021
0.7064	0.0000	0.7064
0.6952	0.0000	0.6952
0.6901	0.0000	0.6901
0.6937	0.0000	0.6937
0.6879	0.0000	0.6879
0.6940	0.0000	0.6940
0.6924	0.0000	0.6924
0.6877	0.0000	0.6877
0.7072	0.0000	0.7072
0.7053	0.0000	0.7053
0.7025	0.0000	0.7025
0.6975	0.0000	0.6975
0.7218	0.0000	0.7218
0.7061	0.0000	0.7061
0.6887	0.0000	0.6887
0.6934	0.0000	0.6934
0.6872	0.0000	0.6872
0.6946	0.0000	0.6946
0.7063	0.0000	0.7063
0.6871	0.0000	0.6871
0.6950	0.0000	0.6950
0.6917	0.0000	0.6917
0.6991	0.0000	0.6991
0.7066	0.0000	0.7066
0.6954	0.0000	0.6954
0.7022	0.0000	0.7022
0.7053	0.0000	0.7053
0.7254	0.0000	0.7254
0.7029	0.0000	0.7029
0.6944	0.0000	0.6944
0.6955	0.0000	0.6955
0.6891	0.0000	0.6891
0.6899	0.0000	0.6899
0.6962	0.0000	0.6962
0.6841	0.0000	0.6841
0.6851	0.0000	0.6851
0.6916	0.0000	0.6916
0.6880	0.0000	0.6880
0.7020	0.0000	0.7020
0.6994	0.0000	0.6994
0.6965	0.0000	0.6965
0.6845	0.0000	0.6845
0.7305	0.0000	0.7305
0.7096	0.0000	0.7096
0.6832	0.0000	0.6832
0.6947	0.0000	0.6947
0.6905	0.0000	0.6905
0.6957	0.0000	0.6957
0.6923	0.0000	0.6923
0.6861	0.0000	0.6861
0.6941	0.0000	0.6941
0.6901	0.0000	0.6901
0.6908	0.0000	0.6908
0.6939	0.0000	0.6939
0.6966	0.0000	0.6966
0.7012	0.0000	0.7012
0.6977	0.0000	0.6977
0.7309	0.0000	0.7309
0.7072	0.0000	0.7072
0.6904	0.0000	0.6904
0.6955	0.0000	0.6955
0.6942	0.0000	0.6942
0.6900	0.0000	0.6900
0.6855	0.0000	0.6855
0.6857	0.0000	0.6857
0.6895	0.0000	0.6895
0.6922	0.0000	0.6922
0.6829	0.0000	0.6829
0.6876	0.0000	0.6876
0.7019	0.0000	0.7019
